time	V(g1)	V(n002)
3.719041000566732e-05	-2.943421e-01	1.637798e+00
3.728855671674433e-05	-2.973575e-01	1.637782e+00
3.738670342782134e-05	-2.992374e-01	1.637765e+00
3.748485013889835e-05	-2.999817e-01	1.637749e+00
3.758299684997536e-05	-2.995904e-01	1.637733e+00
3.768114356105238e-05	-2.980636e-01	1.637716e+00
3.777929027212938e-05	-2.954013e-01	1.637700e+00
3.787743698320640e-05	-2.916034e-01	1.637683e+00
3.787762771806968e-05	-2.915950e-01	1.637683e+00
3.787800918779624e-05	-2.915781e-01	1.637683e+00
3.787877212724936e-05	-2.915442e-01	1.637683e+00
3.788029800615562e-05	-2.914762e-01	1.637683e+00
3.788334976396812e-05	-2.913395e-01	1.637682e+00
3.788411270342124e-05	-2.913052e-01	1.637681e+00
3.788435112200034e-05	-2.912945e-01	1.637681e+00
3.789828839093868e-05	-2.906549e-01	1.637664e+00
3.791222565987701e-05	-2.899932e-01	1.637625e+00
3.792616292881535e-05	-2.893094e-01	1.637565e+00
3.794010019775369e-05	-2.886033e-01	1.637483e+00
3.795403746669203e-05	-2.878751e-01	1.637380e+00
3.796797473563036e-05	-2.871247e-01	1.637255e+00
3.798191200456870e-05	-2.863521e-01	1.637109e+00
3.803074012956870e-05	-2.834733e-01	1.636400e+00
3.807956825456870e-05	-2.803277e-01	1.635288e+00
3.812839637956871e-05	-2.769182e-01	1.633685e+00
3.817722450456871e-05	-2.732482e-01	1.631496e+00
3.822605262956871e-05	-2.693209e-01	1.628624e+00
3.827488075456871e-05	-2.651402e-01	1.624965e+00
3.832370887956871e-05	-2.607099e-01	1.620409e+00
3.837253700456871e-05	-2.560343e-01	1.614846e+00
3.842136512956871e-05	-2.511177e-01	1.608159e+00
3.847019325456872e-05	-2.459648e-01	1.600230e+00
3.851902137956872e-05	-2.405804e-01	1.590938e+00
3.856784950456872e-05	-2.349695e-01	1.580163e+00
3.861667762956872e-05	-2.291375e-01	1.567779e+00
3.866550575456872e-05	-2.230898e-01	1.553665e+00
3.871433387956872e-05	-2.168322e-01	1.537697e+00
3.876316200456872e-05	-2.103705e-01	1.519753e+00
3.881199012956873e-05	-2.037108e-01	1.499712e+00
3.886081825456873e-05	-1.968594e-01	1.477455e+00
3.890964637956873e-05	-1.898227e-01	1.452867e+00
3.895847450456873e-05	-1.826073e-01	1.425836e+00
3.900730262956873e-05	-1.752201e-01	1.396253e+00
3.905613075456873e-05	-1.676680e-01	1.364015e+00
3.910495887956873e-05	-1.599580e-01	1.329023e+00
3.915378700456874e-05	-1.520976e-01	1.291185e+00
3.920261512956874e-05	-1.440939e-01	1.250415e+00
3.925144325456874e-05	-1.359547e-01	1.206634e+00
3.930027137956874e-05	-1.276875e-01	1.159770e+00
3.934909950456874e-05	-1.193001e-01	1.109759e+00
3.939792762956874e-05	-1.108005e-01	1.056547e+00
3.944675575456874e-05	-1.021965e-01	1.000086e+00
3.954441200456875e-05	-8.470830e-02	8.772824e-01
3.964206825456875e-05	-6.690124e-02	7.411690e-01
3.973972450456875e-05	-4.884239e-02	5.917330e-01
3.978855262956875e-05	-3.973974e-02	5.120621e-01
3.983738075456875e-05	-3.059970e-02	4.291342e-01
3.988620887956876e-05	-2.143085e-02	3.429973e-01
3.993503700456876e-05	-1.224184e-02	2.537108e-01
3.998386512956876e-05	-3.041299e-03	1.613453e-01
4.003269325456876e-05	6.162100e-03	6.598280e-02
4.008152137956876e-05	1.535970e-02	-3.228325e-02
4.013034950456876e-05	2.454284e-02	-1.333483e-01
4.017917762956876e-05	3.370289e-02	-2.370966e-01
4.022800575456877e-05	4.283121e-02	-3.434017e-01
4.027683387956877e-05	5.191923e-02	-4.521264e-01
4.037449012956877e-05	6.994015e-02	-6.762338e-01
4.052097450456877e-05	9.645703e-02	-1.026531e+00
4.066745887956878e-05	1.221574e-01	-1.389294e+00
4.081394325456878e-05	1.468237e-01	-1.758881e+00
4.096042762956879e-05	1.702471e-01	-2.129148e+00
4.110691200456879e-05	1.922293e-01	-2.493598e+00
4.125339637956880e-05	2.125842e-01	-2.845556e+00
4.139988075456880e-05	2.311396e-01	-3.178346e+00
4.154636512956880e-05	2.477384e-01	-3.485471e+00
4.169284950456881e-05	2.622400e-01	-3.760796e+00
4.183933387956881e-05	2.745217e-01	-3.998720e+00
4.198581825456882e-05	2.844796e-01	-4.194329e+00
4.208347450456882e-05	2.897846e-01	-4.299175e+00
4.218113075456882e-05	2.939990e-01	-4.382401e+00
4.227878700456882e-05	2.971068e-01	-4.443227e+00
4.237644325456883e-05	2.990964e-01	-4.481084e+00
4.247409950456883e-05	2.999603e-01	-4.495617e+00
4.257175575456883e-05	2.996951e-01	-4.486694e+00
4.266941200456884e-05	2.983020e-01	-4.454406e+00
4.276706825456884e-05	2.957862e-01	-4.399064e+00
4.286472450456884e-05	2.921571e-01	-4.321196e+00
4.296238075456884e-05	2.874283e-01	-4.221541e+00
4.310886512956885e-05	2.783135e-01	-4.033318e+00
4.325534950456885e-05	2.668427e-01	-3.802185e+00
4.340183387956886e-05	2.531130e-01	-3.532933e+00
4.354831825456886e-05	2.372407e-01	-3.231052e+00
4.369480262956887e-05	2.193601e-01	-2.902582e+00
4.384128700456887e-05	1.996225e-01	-2.553938e+00
4.398777137956887e-05	1.781952e-01	-2.191741e+00
4.413425575456888e-05	1.552594e-01	-1.822630e+00
4.428074012956888e-05	1.310092e-01	-1.453094e+00
4.442722450456889e-05	1.056501e-01	-1.089299e+00
4.457370887956889e-05	7.939664e-02	-7.369396e-01
4.467136512956889e-05	6.150695e-02	-5.109239e-01
4.472019325456889e-05	5.247105e-02	-4.010963e-01
4.476902137956890e-05	4.338577e-02	-2.935949e-01
4.481784950456890e-05	3.425965e-02	-1.885618e-01
4.486667762956890e-05	2.510129e-02	-8.612842e-02
4.491550575456890e-05	1.591931e-02	1.358401e-02
4.496433387956890e-05	6.722343e-03	1.104653e-01
4.501316200456890e-05	-2.480951e-03	2.044161e-01
4.506199012956890e-05	-1.168191e-02	2.953483e-01
4.511081825456891e-05	-2.087187e-02	3.831847e-01
4.515964637956891e-05	-3.004219e-02	4.678597e-01
4.520847450456891e-05	-3.918424e-02	5.493185e-01
4.525730262956891e-05	-4.828941e-02	6.275178e-01
4.535495887956891e-05	-6.635487e-02	7.740194e-01
4.545261512956892e-05	-8.417059e-02	9.072361e-01
4.555027137956892e-05	-1.016695e-01	1.027209e+00
4.559909950456892e-05	-1.102795e-01	1.082287e+00
4.564792762956892e-05	-1.187858e-01	1.134141e+00
4.569675575456892e-05	-1.271802e-01	1.182822e+00
4.574558387956892e-05	-1.354549e-01	1.228386e+00
4.579441200456893e-05	-1.436022e-01	1.270898e+00
4.584324012956893e-05	-1.516143e-01	1.310433e+00
4.589206825456893e-05	-1.594837e-01	1.347071e+00
4.594089637956893e-05	-1.672030e-01	1.380899e+00
4.598972450456893e-05	-1.747649e-01	1.412011e+00
4.603855262956893e-05	-1.821624e-01	1.440506e+00
4.608738075456893e-05	-1.893884e-01	1.466489e+00
4.613620887956894e-05	-1.964362e-01	1.490068e+00
4.618503700456894e-05	-2.032991e-01	1.511357e+00
4.623386512956894e-05	-2.099706e-01	1.530470e+00
4.628269325456894e-05	-2.164445e-01	1.547527e+00
4.633152137956894e-05	-2.227148e-01	1.562649e+00
4.638034950456894e-05	-2.287754e-01	1.575957e+00
4.642917762956894e-05	-2.346207e-01	1.587575e+00
4.647800575456895e-05	-2.402451e-01	1.597625e+00
