time	V(vin)	V(vo)
5.802502790945829e-05	-2.905231e+00	1.794037e-01
5.820080915945828e-05	-2.677321e+00	1.915826e-01
5.837659040945827e-05	-2.441630e+00	2.041896e-01
5.855237165945827e-05	-2.198159e+00	2.172246e-01
5.872815290945826e-05	-1.946907e+00	2.306876e-01
5.890393415945825e-05	-1.687874e+00	2.445786e-01
5.896252790945825e-05	-1.600957e+00	2.494678e-01
5.909645648088681e-05	-1.399388e+00	2.605809e-01
5.923038505231538e-05	-1.196250e+00	2.727443e-01
5.936431362374395e-05	-9.915415e-01	2.859580e-01
5.949824219517251e-05	-7.852634e-01	3.002220e-01
5.963217076660108e-05	-5.774154e-01	3.155364e-01
5.976609933802965e-05	-3.679976e-01	3.319012e-01
5.990002790945821e-05	-1.570100e-01	3.493162e-01
5.995862165945821e-05	-6.499512e-02	3.577754e-01
5.999999999999999e-05	-2.143751e-14	3.639509e-01
