time	V(vin)	V(vo)
7.320727249452125e-02	-4.230459e+00	4.303225e+00
7.355604481594979e-02	-4.490660e+00	4.300033e+00
7.390481713737834e-02	-4.699157e+00	4.296843e+00
7.425358945880690e-02	-4.855950e+00	4.293656e+00
7.460236178023545e-02	-4.961037e+00	4.290471e+00
7.500693767309258e-02	-4.993415e+00	4.286779e+00
7.541151356594969e-02	-4.950553e+00	4.283091e+00
7.581608945880682e-02	-4.832452e+00	4.279405e+00
7.622066535166393e-02	-4.639111e+00	4.275723e+00
7.662524124452105e-02	-4.370530e+00	4.272044e+00
7.702981713737816e-02	-4.026709e+00	4.268369e+00
7.743439303023529e-02	-3.607649e+00	4.264696e+00
7.765760731594956e-02	-3.352653e+00	4.262671e+00
7.788082160166383e-02	-3.084659e+00	4.260647e+00
7.810403588737810e-02	-2.803667e+00	4.258624e+00
7.832725017309239e-02	-2.509678e+00	4.256602e+00
7.855046445880666e-02	-2.202692e+00	4.254581e+00
7.877367874452093e-02	-1.882708e+00	4.252561e+00
7.899689303023520e-02	-1.549726e+00	4.250542e+00
7.912245106594948e-02	-1.360304e+00	4.249407e+00
7.924800910166376e-02	-1.169514e+00	4.248272e+00
7.937356713737803e-02	-9.773556e-01	4.247137e+00
7.949912517309232e-02	-7.838297e-01	4.246003e+00
7.962468320880660e-02	-5.889359e-01	4.244869e+00
7.975024124452088e-02	-3.926742e-01	4.243735e+00
7.987579928023515e-02	-1.950445e-01	4.242601e+00
8.026642428023513e-02	4.180098e-01	4.239077e+00
8.041988410166369e-02	6.590023e-01	4.237693e+00
8.057334392309226e-02	8.971000e-01	4.236310e+00
8.072680374452082e-02	1.132303e+00	4.234927e+00
8.088026356594938e-02	1.364611e+00	4.233545e+00
8.103372338737794e-02	1.594025e+00	4.232163e+00
8.118718320880651e-02	1.820543e+00	4.230781e+00
8.134064303023507e-02	2.044167e+00	4.229400e+00
8.160570999452077e-02	2.422227e+00	4.227016e+00
8.187077695880647e-02	2.777800e+00	4.224632e+00
8.213584392309217e-02	3.110886e+00	4.222251e+00
8.240091088737786e-02	3.421486e+00	4.219870e+00
8.266597785166356e-02	3.709599e+00	4.217491e+00
8.293104481594926e-02	3.975225e+00	4.215113e+00
8.319611178023496e-02	4.218364e+00	4.212737e+00
8.329376803023496e-02	4.298719e+00	4.211862e+00
8.339142428023495e-02	4.375028e+00	4.210987e+00
8.348908053023495e-02	4.447219e+00	4.210112e+00
8.358673678023494e-02	4.515225e+00	4.209239e+00
8.368439303023494e-02	4.578982e+00	4.208370e+00
8.378204928023493e-02	4.638429e+00	4.207527e+00
8.387970553023492e-02	4.693510e+00	4.206751e+00
8.394373805771653e-02	4.727232e+00	4.206372e+00
8.401224025907059e-02	4.761189e+00	4.206280e+00
8.407751327363766e-02	4.791494e+00	4.206809e+00
8.414122317281963e-02	4.819131e+00	4.208575e+00
8.421688840364185e-02	4.849445e+00	4.213542e+00
8.431454465364184e-02	4.884517e+00	4.225352e+00
8.441220090364183e-02	4.914991e+00	4.242805e+00
8.450056262704804e-02	4.938580e+00	4.262083e+00
8.459821887704803e-02	4.960222e+00	4.284301e+00
8.469587512704803e-02	4.977196e+00	4.305095e+00
8.479353137704802e-02	4.989485e+00	4.323241e+00
8.489118762704802e-02	4.997079e+00	4.338268e+00
8.498884387704801e-02	4.999969e+00	4.350141e+00
8.508650012704801e-02	4.998154e+00	4.359055e+00
8.518415637704800e-02	4.991634e+00	4.365332e+00
8.528181262704800e-02	4.980417e+00	4.369383e+00
8.537946887704799e-02	4.964512e+00	4.371674e+00
8.547712512704798e-02	4.943935e+00	4.372672e+00
8.557478137704798e-02	4.918705e+00	4.372804e+00
8.567243762704797e-02	4.888845e+00	4.372410e+00
8.577009387704797e-02	4.854384e+00	4.371733e+00
8.585937916215793e-02	4.818879e+00	4.370988e+00
8.595703541215792e-02	4.775704e+00	4.370114e+00
8.605469166215791e-02	4.728034e+00	4.369218e+00
8.615234791215791e-02	4.675915e+00	4.368313e+00
8.625000416215790e-02	4.619395e+00	4.367407e+00
8.634766041215790e-02	4.558527e+00	4.366499e+00
8.644531666215789e-02	4.493370e+00	4.365592e+00
8.654297291215789e-02	4.423983e+00	4.364685e+00
8.682199076930072e-02	4.197315e+00	4.362095e+00
8.710100862644357e-02	3.943891e+00	4.359506e+00
8.738002648358641e-02	3.663709e+00	4.356918e+00
8.765904434072926e-02	3.356771e+00	4.354332e+00
8.793806219787209e-02	3.023075e+00	4.351748e+00
8.821708005501494e-02	2.662622e+00	4.349165e+00
8.849609791215778e-02	2.275412e+00	4.346584e+00
8.866350862644348e-02	2.036487e+00	4.345036e+00
8.883091934072919e-02	1.793642e+00	4.343489e+00
