time	V(vin)	V(vo)
3.013044238598214e-03	1.637353e-02	9.540105e-01
3.032575488598214e-03	4.065035e-02	7.110739e-01
3.052106738598214e-03	6.431574e-02	4.732945e-01
3.061872363598213e-03	7.580742e-02	3.576392e-01
3.071637988598213e-03	8.701377e-02	2.449215e-01
3.081403613598213e-03	9.789263e-02	1.357000e-01
3.091169238598213e-03	1.084030e-01	2.993915e-02
3.100934863598213e-03	1.185054e-01	-7.325317e-02
3.110700488598212e-03	1.281618e-01	-1.742000e-01
3.120466113598212e-03	1.373358e-01	-2.716226e-01
3.130231738598212e-03	1.459929e-01	-3.639804e-01
3.139997363598212e-03	1.541005e-01	-4.505641e-01
3.149762988598212e-03	1.616282e-01	-5.311514e-01
3.159528613598211e-03	1.685474e-01	-6.055968e-01
3.169294238598211e-03	1.748324e-01	-6.737326e-01
3.179059863598211e-03	1.804592e-01	-7.353718e-01
3.188825488598211e-03	1.854069e-01	-7.903202e-01
3.198591113598210e-03	1.896567e-01	-8.383948e-01
3.208356738598210e-03	1.931928e-01	-8.794321e-01
3.218122363598210e-03	1.960017e-01	-9.132889e-01
3.227887988598210e-03	1.980728e-01	-9.398459e-01
3.237653613598210e-03	1.993985e-01	-9.590093e-01
3.247419238598209e-03	1.999737e-01	-9.707119e-01
3.257184863598209e-03	1.997962e-01	-9.749138e-01
3.266950488598209e-03	1.988668e-01	-9.716030e-01
3.276716113598209e-03	1.971888e-01	-9.607953e-01
3.286481738598209e-03	1.947687e-01	-9.425349e-01
3.296247363598208e-03	1.916155e-01	-9.168946e-01
3.306012988598208e-03	1.877411e-01	-8.839749e-01
3.315778613598208e-03	1.831601e-01	-8.439050e-01
3.325544238598208e-03	1.778898e-01	-7.968420e-01
3.335309863598208e-03	1.719499e-01	-7.429717e-01
3.345075488598207e-03	1.653628e-01	-6.825082e-01
3.354841113598207e-03	1.581533e-01	-6.156961e-01
3.364606738598207e-03	1.503486e-01	-5.428120e-01
3.374372363598207e-03	1.419780e-01	-4.641731e-01
3.384137988598207e-03	1.330730e-01	-3.801433e-01
3.393903613598206e-03	1.236671e-01	-2.911537e-01
3.403669238598206e-03	1.137958e-01	-1.977324e-01
3.413434863598206e-03	1.034962e-01	-1.003577e-01
3.423200488598206e-03	9.280711e-02	1.188205e-03
3.432966113598205e-03	8.176868e-02	1.078970e-01
3.442731738598205e-03	7.042249e-02	2.198965e-01
3.452497363598205e-03	5.881123e-02	3.357320e-01
3.472028613598205e-03	3.496921e-02	5.736507e-01
3.491559863598204e-03	1.060122e-02	8.166628e-01
3.511091113598204e-03	-1.392623e-02	1.062010e+00
3.530622363598203e-03	-3.824421e-02	1.306391e+00
3.550153613598203e-03	-6.198696e-02	1.546289e+00
3.569684863598203e-03	-8.479737e-02	1.778166e+00
3.589216113598202e-03	-1.063323e-01	1.998570e+00
3.608747363598202e-03	-1.262680e-01	2.204208e+00
3.628278613598201e-03	-1.443044e-01	2.391999e+00
3.647809863598201e-03	-1.601704e-01	2.559129e+00
3.667341113598200e-03	-1.736273e-01	2.703090e+00
3.686872363598200e-03	-1.844727e-01	2.821723e+00
3.706403613598200e-03	-1.925434e-01	2.913247e+00
3.725934863598199e-03	-1.977180e-01	2.976290e+00
3.745466113598199e-03	-1.999189e-01	3.009907e+00
3.764997363598198e-03	-1.991127e-01	3.013596e+00
3.784528613598198e-03	-1.953117e-01	2.987304e+00
3.804059863598198e-03	-1.885731e-01	2.931431e+00
3.823591113598197e-03	-1.789981e-01	2.846820e+00
3.843122363598197e-03	-1.667308e-01	2.734748e+00
3.862653613598196e-03	-1.519558e-01	2.596903e+00
3.882184863598196e-03	-1.348951e-01	2.435364e+00
3.901716113598195e-03	-1.158056e-01	2.252566e+00
3.921247363598195e-03	-9.497419e-02	2.051264e+00
3.940778613598195e-03	-7.271431e-02	1.834496e+00
3.960309863598194e-03	-4.936073e-02	1.605535e+00
3.979841113598194e-03	-2.526472e-02	1.367845e+00
3.999372363598193e-03	-7.887091e-04	1.125036e+00
4.018903613598193e-03	2.369917e-02	8.808240e-01
4.038434863598193e-03	4.783059e-02	6.390142e-01
4.057966113598192e-03	7.124259e-02	4.035843e-01
4.067731738598192e-03	8.256820e-02	2.896173e-01
4.077497363598192e-03	9.358303e-02	1.789485e-01
4.087262988598192e-03	1.042456e-01	7.187552e-02
4.097028613598191e-03	1.145159e-01	-3.222635e-02
4.106794238598191e-03	1.243552e-01	-1.341457e-01
4.116559863598191e-03	1.337264e-01	-2.331908e-01
4.126325488598191e-03	1.425942e-01	-3.277081e-01
4.136091113598190e-03	1.509254e-01	-4.166420e-01
4.145856738598190e-03	1.586886e-01	-4.996450e-01
4.155622363598190e-03	1.658544e-01	-5.765663e-01
4.165387988598190e-03	1.723961e-01	-6.472481e-01
4.175153613598190e-03	1.782889e-01	-7.115080e-01
4.184919238598189e-03	1.835106e-01	-7.691550e-01
4.194684863598189e-03	1.880416e-01	-8.200005e-01
4.204450488598189e-03	1.918649e-01	-8.638713e-01
4.214216113598189e-03	1.949661e-01	-9.006160e-01
4.223981738598189e-03	1.973335e-01	-9.301057e-01
4.233747363598188e-03	1.989581e-01	-9.522361e-01
4.243512988598188e-03	1.998339e-01	-9.669294e-01
