time	V(vin)	V(vo)
5.102810868355479e-02	-1.585663e+00	4.261233e+00
5.118156850498336e-02	-1.812327e+00	4.258273e+00
5.133502832641194e-02	-2.036115e+00	4.255316e+00
5.160009529069765e-02	-2.414510e+00	4.250213e+00
5.186516225498337e-02	-2.770464e+00	4.245116e+00
5.213022921926909e-02	-3.103978e+00	4.240025e+00
5.239529618355481e-02	-3.415050e+00	4.234940e+00
5.266036314784053e-02	-3.703682e+00	4.229861e+00
5.292543011212625e-02	-3.969873e+00	4.224789e+00
5.319049707641196e-02	-4.213623e+00	4.219723e+00
5.376248368355483e-02	-4.628347e+00	4.208811e+00
5.433447029069769e-02	-4.887903e+00	4.197926e+00
5.490645689784056e-02	-4.992291e+00	4.187070e+00
5.547844350498343e-02	-4.941511e+00	4.176243e+00
5.605043011212629e-02	-4.735563e+00	4.165443e+00
5.662241671926915e-02	-4.374448e+00	4.154671e+00
5.719440332641202e-02	-3.858164e+00	4.143928e+00
5.743156850498345e-02	-3.606635e+00	4.139481e+00
5.766873368355489e-02	-3.339069e+00	4.135039e+00
5.790589886212632e-02	-3.055465e+00	4.130602e+00
5.814306404069775e-02	-2.755823e+00	4.126169e+00
5.838022921926918e-02	-2.440144e+00	4.121742e+00
5.861739439784061e-02	-2.108427e+00	4.117319e+00
5.885455957641204e-02	-1.760673e+00	4.112901e+00
5.899406850498348e-02	-1.552919e+00	4.110304e+00
5.913357743355491e-02	-1.343202e+00	4.107709e+00
5.927308636212634e-02	-1.131520e+00	4.105116e+00
5.941259529069776e-02	-9.178738e-01	4.102524e+00
5.955210421926919e-02	-7.022631e-01	4.099934e+00
5.969161314784063e-02	-4.846880e-01	4.097346e+00
5.983112207641206e-02	-2.651484e-01	4.094759e+00
5.990087654069777e-02	-1.555461e-01	4.093467e+00
5.997063100498349e-02	-4.600059e-02	4.092174e+00
6.004038546926920e-02	6.348821e-02	4.090882e+00
6.011013993355492e-02	1.729203e-01	4.089591e+00
6.017989439784063e-02	2.822956e-01	4.088300e+00
6.024964886212635e-02	3.916142e-01	4.087009e+00
6.031940332641206e-02	5.008761e-01	4.085718e+00
6.048681404069778e-02	7.634613e-01	4.082623e+00
6.065422475498350e-02	1.022178e+00	4.079531e+00
6.082163546926921e-02	1.277027e+00	4.076440e+00
6.098904618355493e-02	1.528007e+00	4.073352e+00
6.115645689784065e-02	1.775119e+00	4.070266e+00
6.132386761212637e-02	2.018362e+00	4.067183e+00
6.149127832641208e-02	2.257737e+00	4.064101e+00
6.170054171926923e-02	2.548716e+00	4.060253e+00
6.190980511212636e-02	2.825866e+00	4.056409e+00
6.211906850498351e-02	3.089188e+00	4.052568e+00
6.232833189784065e-02	3.338681e+00	4.048731e+00
6.253759529069779e-02	3.574346e+00	4.044897e+00
6.274685868355494e-02	3.796182e+00	4.041067e+00
6.295612207641207e-02	4.004190e+00	4.037241e+00
6.305377832641207e-02	4.094158e+00	4.035457e+00
6.315143457641206e-02	4.180274e+00	4.033673e+00
6.324909082641206e-02	4.262455e+00	4.031891e+00
6.334674707641205e-02	4.340624e+00	4.030110e+00
6.344440332641205e-02	4.414708e+00	4.028341e+00
6.354205957641204e-02	4.484637e+00	4.026637e+00
6.363971582641204e-02	4.550345e+00	4.025130e+00
6.369365389304013e-02	4.584805e+00	4.024647e+00
6.375414239629679e-02	4.621884e+00	4.025016e+00
6.380907601045148e-02	4.654112e+00	4.027047e+00
6.386250111149525e-02	4.684125e+00	4.032398e+00
6.393473092889450e-02	4.722603e+00	4.046132e+00
6.399620675192837e-02	4.753438e+00	4.064024e+00
6.406801046826721e-02	4.787207e+00	4.090796e+00
6.414631128329179e-02	4.821255e+00	4.122787e+00
6.424396753329178e-02	4.859629e+00	4.162481e+00
6.434162378329178e-02	4.893429e+00	4.199536e+00
6.463459253329176e-02	4.967091e+00	4.287519e+00
6.473224878329176e-02	4.982321e+00	4.308889e+00
6.482990503329175e-02	4.992863e+00	4.326458e+00
6.492756128329175e-02	4.998705e+00	4.340420e+00
6.502521753329174e-02	4.999843e+00	4.351032e+00
6.512287378329173e-02	4.996275e+00	4.358619e+00
6.522053003329173e-02	4.988005e+00	4.363572e+00
6.531818628329172e-02	4.975040e+00	4.366338e+00
6.541584253329172e-02	4.957393e+00	4.367398e+00
6.551349878329171e-02	4.935081e+00	4.367228e+00
6.561115503329171e-02	4.908123e+00	4.366243e+00
6.570881128329170e-02	4.876546e+00	4.364774e+00
6.580646753329170e-02	4.840379e+00	4.363047e+00
6.590412378329169e-02	4.799657e+00	4.361197e+00
6.600178003329168e-02	4.754418e+00	4.359298e+00
6.609943628329168e-02	4.704704e+00	4.357379e+00
6.619709253329167e-02	4.650562e+00	4.355456e+00
6.629474878329167e-02	4.592043e+00	4.353531e+00
6.639240503329166e-02	4.529202e+00	4.351607e+00
6.649006128329166e-02	4.462099e+00	4.349684e+00
6.658771753329165e-02	4.390795e+00	4.347761e+00
6.686673539043449e-02	4.158746e+00	4.342273e+00
6.714575324757734e-02	3.900324e+00	4.336792e+00
6.742477110472017e-02	3.615527e+00	4.331317e+00
6.770378896186302e-02	3.304357e+00	4.325850e+00
6.798280681900586e-02	2.966813e+00	4.320389e+00
6.826182467614871e-02	2.602896e+00	4.314935e+00
6.854084253329154e-02	2.212605e+00	4.309488e+00
6.870825324757725e-02	1.972101e+00	4.306224e+00
6.887566396186295e-02	1.727862e+00	4.302961e+00
6.904307467614866e-02	1.479889e+00	4.299701e+00
6.921048539043435e-02	1.228181e+00	4.296444e+00
6.937789610472006e-02	9.727386e-01	4.293189e+00
6.954530681900577e-02	7.135615e-01	4.289936e+00
6.971271753329147e-02	4.506499e-01	4.286686e+00
7.000568628329146e-02	-8.931988e-03	4.281005e+00
7.010334253329145e-02	-1.626606e-01	4.279113e+00
7.020099878329145e-02	-3.158770e-01	4.277221e+00
7.029865503329144e-02	-4.685813e-01	4.275331e+00
7.039631128329144e-02	-6.207734e-01	4.273441e+00
7.049396753329143e-02	-7.724533e-01	4.271552e+00
7.059162378329142e-02	-9.236211e-01	4.269665e+00
7.068928003329142e-02	-1.074277e+00	4.267777e+00
7.089854342614856e-02	-1.395994e+00	4.263736e+00
7.110780681900568e-02	-1.708424e+00	4.259699e+00
7.131707021186282e-02	-2.011567e+00	4.255666e+00
7.152633360471994e-02	-2.305423e+00	4.251636e+00
7.173559699757708e-02	-2.589991e+00	4.247610e+00
7.194486039043420e-02	-2.865272e+00	4.243588e+00
7.215412378329134e-02	-3.131266e+00	4.239570e+00
7.248894521186275e-02	-3.531054e+00	4.233148e+00
7.282376664043415e-02	-3.883610e+00	4.226737e+00
7.315858806900556e-02	-4.188934e+00	4.220335e+00
7.349340949757698e-02	-4.447028e+00	4.213943e+00
7.382823092614839e-02	-4.657889e+00	4.207561e+00
7.416305235471979e-02	-4.821519e+00	4.201188e+00
7.449787378329120e-02	-4.937918e+00	4.194825e+00
7.490244967614833e-02	-4.991886e+00	4.187150e+00
7.530702556900544e-02	-4.969836e+00	4.179488e+00
7.571160146186257e-02	-4.871768e+00	4.171840e+00
7.611617735471968e-02	-4.697684e+00	4.164207e+00
7.652075324757680e-02	-4.447582e+00	4.156587e+00
7.692532914043393e-02	-4.121462e+00	4.148981e+00
7.732990503329104e-02	-3.719325e+00	4.141389e+00
7.756707021186246e-02	-3.456045e+00	4.136945e+00
7.780423539043387e-02	-3.177696e+00	4.132506e+00
7.804140056900528e-02	-2.884278e+00	4.128072e+00
7.827856574757670e-02	-2.575792e+00	4.123642e+00
7.851573092614812e-02	-2.252238e+00	4.119217e+00
7.875289610471953e-02	-1.913616e+00	4.114797e+00
7.899006128329095e-02	-1.559925e+00	4.110382e+00
7.911561931900522e-02	-1.370627e+00	4.108047e+00
7.924117735471950e-02	-1.179944e+00	4.105712e+00
7.936673539043378e-02	-9.878776e-01	4.103379e+00
7.949229342614807e-02	-7.944265e-01	4.101048e+00
7.961785146186234e-02	-5.995910e-01	4.098717e+00
7.974340949757662e-02	-4.033713e-01	4.096389e+00
7.986896753329090e-02	-2.057672e-01	4.094061e+00
8.025959253329087e-02	4.073151e-01	4.086828e+00
8.041305235471943e-02	6.483634e-01	4.083990e+00
8.056651217614801e-02	8.865410e-01	4.081154e+00
8.071997199757656e-02	1.121848e+00	4.078320e+00
8.087343181900512e-02	1.354284e+00	4.075488e+00
8.102689164043368e-02	1.583850e+00	4.072657e+00
8.118035146186225e-02	1.810545e+00	4.069829e+00
8.133381128329081e-02	2.034369e+00	4.067003e+00
8.157097646186223e-02	2.372827e+00	4.062639e+00
8.180814164043364e-02	2.693948e+00	4.058279e+00
8.204530681900506e-02	2.997733e+00	4.053925e+00
8.228247199757648e-02	3.284181e+00	4.049575e+00
8.251963717614789e-02	3.553293e+00	4.045230e+00
8.275680235471930e-02	3.805069e+00	4.040889e+00
8.299396753329072e-02	4.039508e+00	4.036553e+00
8.309162378329071e-02	4.127993e+00	4.034769e+00
8.318928003329071e-02	4.212593e+00	4.032986e+00
8.328693628329070e-02	4.293228e+00	4.031204e+00
8.338459253329070e-02	4.369823e+00	4.029426e+00
8.348224878329069e-02	4.442305e+00	4.027669e+00
8.357990503329069e-02	4.510605e+00	4.026014e+00
8.366196182688171e-02	4.564716e+00	4.024864e+00
8.371113677456847e-02	4.595693e+00	4.024560e+00
8.376332633934895e-02	4.627368e+00	4.025083e+00
8.381215040587801e-02	4.655875e+00	4.027158e+00
8.386716945734847e-02	4.686685e+00	4.033094e+00
8.394226306688547e-02	4.726476e+00	4.048084e+00
8.400365321582200e-02	4.757053e+00	4.066532e+00
8.407505130760613e-02	4.790388e+00	4.093606e+00
8.415822848046656e-02	4.826181e+00	4.127711e+00
8.425588473046655e-02	4.863999e+00	4.167175e+00
8.435354098046655e-02	4.897239e+00	4.203816e+00
8.464650973046653e-02	4.969200e+00	4.290337e+00
8.474416598046652e-02	4.983859e+00	4.311234e+00
8.484182223046652e-02	4.993828e+00	4.328351e+00
8.493947848046651e-02	4.999096e+00	4.341888e+00
8.503713473046651e-02	4.999660e+00	4.352113e+00
8.513479098046650e-02	4.995518e+00	4.359355e+00
8.523244723046650e-02	4.986674e+00	4.364016e+00
8.533010348046649e-02	4.973137e+00	4.366548e+00
8.542775973046648e-02	4.954920e+00	4.367434e+00
8.552541598046648e-02	4.932039e+00	4.367143e+00
8.562307223046647e-02	4.904516e+00	4.366097e+00
8.570492634291048e-02	4.877890e+00	4.364861e+00
8.576649738639576e-02	4.855735e+00	4.363789e+00
8.582422072038683e-02	4.833314e+00	4.362720e+00
8.587655962992376e-02	4.811611e+00	4.361722e+00
8.593353611278835e-02	4.786505e+00	4.360618e+00
8.599236029101955e-02	4.758977e+00	4.359468e+00
8.605277914015280e-02	4.729011e+00	4.358281e+00
8.612832608712009e-02	4.689146e+00	4.356793e+00
